Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility,Packet loss,Application type
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,HTTPS,72.08,63.69,67.03,75.01,68.49,97.18,0.54,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,TCP,54.06,63.69,67.03,57.49,50.85,98.39,0.69,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,ICMP,62.46,63.69,67.03,66.21,58.76,98.55,0.36,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,TWAMP,74.08,63.69,67.03,77.48,69.88,95.14,0.63,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,network,UDP,51.49,63.69,67.03,53.47,48.68,97.16,0.88,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,HTTP,79.35,70.37,67.03,83.15,75.78,99.54,0.72,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,HTTPS,96.27,70.37,67.03,100.38,91.89,97.89,0.05,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,TCP,87.0,70.37,67.03,90.94,82.2,96.77,0.08,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,ICMP,48.31,70.37,67.03,51.25,45.32,96.92,0.02,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,TWAMP,50.31,70.37,67.03,52.83,47.96,97.18,0.81,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 16:00:00,app,UDP,60.99,70.37,67.03,63.52,58.67,98.32,1.0,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,HTTP,65.04,66.45,63.14,68.27,61.64,99.31,0.43,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,HTTPS,81.74,66.45,63.14,85.59,77.5,97.29,0.6,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,TCP,85.76,66.45,63.14,89.91,81.03,96.63,0.37,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,ICMP,64.42,66.45,63.14,67.39,61.2,99.98,0.72,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,TWAMP,70.96,66.45,63.14,74.11,67.94,98.94,0.84,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,network,UDP,30.76,66.45,63.14,32.07,28.83,98.01,0.24,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,HTTP,65.97,59.83,63.14,68.51,63.28,97.14,0.57,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,HTTPS,97.61,59.83,63.14,101.72,93.25,98.18,0.94,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,TCP,55.94,59.83,63.14,58.88,53.68,95.88,0.9,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,ICMP,51.43,59.83,63.14,54.13,48.75,97.44,0.63,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,TWAMP,46.7,59.83,63.14,48.86,44.55,97.65,0.56,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,UDP,41.31,59.83,63.14,43.41,39.19,97.1,0.99,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTP,74.54,63.62,65.85,77.96,71.49,98.61,0.84,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTPS,73.97,63.62,65.85,77.05,69.72,96.69,0.65,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TCP,63.18,63.62,65.85,66.39,60.19,95.7,0.22,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,ICMP,58.26,63.62,65.85,60.81,55.93,95.56,0.4,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TWAMP,61.61,63.62,65.85,64.79,58.9,99.25,0.65,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,UDP,50.14,63.62,65.85,52.62,48.18,99.33,0.23,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTP,69.5,68.07,65.85,73.36,66.35,98.87,0.98,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTPS,93.75,68.07,65.85,98.24,89.66,96.06,0.53,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TCP,87.4,68.07,65.85,92.36,83.78,98.65,0.09,0.03,Communication
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,ICMP,54.6,68.07,65.85,57.29,52.05,97.13,0.75,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TWAMP,56.74,68.07,65.85,60.33,54.12,97.81,0.43,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,UDP,46.45,68.07,65.85,48.27,44.62,96.92,0.92,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTP,65.07,64.05,63.08,67.99,62.59,95.69,0.33,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTPS,87.73,64.05,63.08,92.44,82.65,99.11,0.31,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TCP,74.75,64.05,63.08,78.3,70.23,96.41,0.64,0.03,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,ICMP,63.86,64.05,63.08,67.63,61.32,97.58,0.87,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TWAMP,64.34,64.05,63.08,66.92,60.79,98.89,0.21,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,UDP,28.57,64.05,63.08,30.28,26.73,99.0,0.24,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTP,76.42,62.11,63.08,80.57,72.71,99.41,0.39,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTPS,92.28,62.11,63.08,96.4,88.13,98.35,0.09,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TCP,57.31,62.11,63.08,59.91,54.35,99.8,0.18,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,ICMP,57.92,62.11,63.08,61.44,54.77,99.48,0.2,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TWAMP,49.96,62.11,63.08,52.21,47.03,95.24,0.76,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,UDP,38.78,62.11,63.08,40.5,36.86,96.13,0.64,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTP,78.69,64.07,64.49,82.02,75.51,95.63,0.56,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTPS,82.78,64.07,64.49,86.49,79.04,98.79,0.45,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TCP,67.73,64.07,64.49,71.7,65.0,97.19,0.47,0.03,Communication
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,ICMP,41.75,64.07,64.49,44.0,39.63,98.08,0.31,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TWAMP,69.4,64.07,64.49,72.48,65.88,97.69,0.17,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,UDP,44.07,64.07,64.49,45.62,42.39,98.99,0.75,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTP,72.73,64.91,64.49,76.54,69.73,99.05,0.98,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTPS,97.22,64.91,64.49,102.65,92.82,98.19,0.37,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TCP,76.07,64.91,64.49,79.09,72.0,95.05,0.7,0.04,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,ICMP,54.02,64.91,64.49,56.03,51.81,96.96,0.17,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TWAMP,54.37,64.91,64.49,57.24,51.42,95.99,0.39,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,UDP,35.08,64.91,64.49,36.35,33.15,99.91,0.25,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTP,78.64,61.6,63.44,82.3,74.08,98.02,0.9,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTPS,74.82,61.6,63.44,78.95,71.08,96.08,0.32,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TCP,64.42,61.6,63.44,68.38,61.48,97.52,0.97,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,ICMP,41.86,61.6,63.44,44.38,39.28,96.78,0.43,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TWAMP,58.23,61.6,63.44,60.52,55.18,97.6,0.55,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,UDP,51.61,61.6,63.44,53.7,49.7,99.64,0.99,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTP,74.88,65.28,63.44,78.65,70.66,98.75,0.63,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTPS,80.4,65.28,63.44,84.85,76.12,98.79,0.66,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TCP,56.62,65.28,63.44,58.86,53.43,96.83,0.83,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,ICMP,59.41,65.28,63.44,62.83,55.74,96.0,0.32,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TWAMP,61.62,65.28,63.44,64.22,59.13,99.54,0.16,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,UDP,58.75,65.28,63.44,61.91,56.37,96.49,0.15,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTP,75.97,62.65,60.72,79.23,71.5,98.07,0.54,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTPS,73.5,62.65,60.72,77.08,69.59,97.59,0.56,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TCP,53.05,62.65,60.72,55.15,49.72,97.64,0.52,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,ICMP,63.56,62.65,60.72,66.5,60.15,97.67,0.24,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TWAMP,56.04,62.65,60.72,58.48,54.03,97.8,0.79,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,UDP,53.76,62.65,60.72,56.46,50.39,96.21,0.18,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTP,72.36,58.78,60.72,76.05,68.23,99.9,0.84,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTPS,77.72,58.78,60.72,81.74,74.39,98.93,0.3,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TCP,71.2,58.78,60.72,75.54,68.43,99.92,0.59,0.03,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,ICMP,47.41,58.78,60.72,49.63,44.29,98.73,0.62,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TWAMP,45.81,58.78,60.72,48.32,42.72,96.38,0.27,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,UDP,38.21,58.78,60.72,39.82,36.91,99.77,0.21,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTP,81.05,69.67,65.02,85.83,76.72,96.53,0.65,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTPS,73.42,69.67,65.02,77.89,69.04,97.94,0.5,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TCP,82.08,69.67,65.02,86.77,77.25,95.44,0.05,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,ICMP,56.06,69.67,65.02,58.56,52.62,98.91,0.87,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TWAMP,65.56,69.67,65.02,69.09,62.33,96.63,0.46,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,UDP,59.85,69.67,65.02,63.06,56.75,97.61,0.25,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTP,72.98,60.38,65.02,76.77,69.59,95.14,0.39,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTPS,80.98,60.38,65.02,85.6,76.94,96.22,0.67,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TCP,56.58,60.38,65.02,59.45,54.36,97.62,0.72,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,ICMP,50.81,60.38,65.02,53.28,48.32,99.91,0.95,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TWAMP,70.71,60.38,65.02,74.22,67.95,96.42,0.15,0.02,Network Management
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,UDP,30.2,60.38,65.02,31.71,28.99,97.95,0.34,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTP,67.16,66.06,66.65,70.81,64.28,95.84,0.2,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTPS,73.37,66.06,66.65,76.34,70.44,99.86,0.96,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TCP,66.49,66.06,66.65,69.02,63.53,96.19,0.1,0.02,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,ICMP,60.24,66.06,66.65,63.74,57.36,99.29,0.82,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TWAMP,71.65,66.06,66.65,75.52,68.11,98.91,0.97,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,UDP,57.45,66.06,66.65,60.06,54.94,95.09,0.03,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTP,70.57,67.25,66.65,73.91,66.96,99.05,0.85,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTPS,76.46,67.25,66.65,80.31,72.4,95.89,0.07,0.0,Social Commerce
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TCP,75.04,67.25,66.65,78.78,70.58,99.1,0.2,0.02,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,ICMP,61.92,67.25,66.65,64.68,58.22,95.73,0.47,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TWAMP,69.86,67.25,66.65,73.18,65.74,96.9,0.84,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,UDP,49.64,67.25,66.65,51.84,47.46,99.78,0.55,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTP,79.76,61.21,64.73,83.01,76.06,98.01,0.94,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTPS,78.11,61.21,64.73,82.75,73.92,98.12,0.97,0.01,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TCP,68.86,61.21,64.73,72.85,65.16,95.31,0.34,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,ICMP,41.67,61.21,64.73,43.83,39.07,95.0,0.37,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TWAMP,75.36,61.21,64.73,79.7,72.26,98.21,0.57,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,UDP,23.52,61.21,64.73,25.12,22.74,95.04,0.33,0.0,Multimedia Streaming
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTP,73.96,68.25,64.73,78.14,69.73,99.25,0.67,0.01,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTPS,91.01,68.25,64.73,95.11,86.02,95.9,0.24,0.01,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TCP,56.91,68.25,64.73,60.08,53.75,95.36,0.5,0.01,Communication
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,ICMP,63.63,68.25,64.73,67.12,60.01,95.36,0.91,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TWAMP,72.88,68.25,64.73,76.02,69.75,98.1,0.34,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,UDP,51.09,68.25,64.73,54.2,49.06,95.99,0.95,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTP,80.21,58.64,63.27,84.39,76.01,99.22,0.84,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTPS,72.95,58.64,63.27,76.79,69.07,98.15,0.63,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TCP,58.38,58.64,63.27,60.56,55.96,99.0,0.26,0.0,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,ICMP,38.63,58.64,63.27,41.09,36.34,98.66,0.74,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TWAMP,74.5,58.64,63.27,78.94,70.07,99.33,0.67,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,UDP,27.18,58.64,63.27,28.93,26.07,98.29,0.67,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTP,74.99,67.89,63.27,78.49,70.47,97.67,0.19,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTPS,96.89,67.89,63.27,101.97,91.92,99.96,0.44,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TCP,67.02,67.89,63.27,71.03,63.04,95.16,0.86,0.01,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,ICMP,62.83,67.89,63.27,65.24,58.89,96.22,0.28,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TWAMP,55.94,67.89,63.27,58.87,52.74,95.9,0.66,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,UDP,49.68,67.89,63.27,52.34,47.81,99.86,0.46,0.01,Communication
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTP,70.46,59.83,63.0,74.32,67.26,99.74,0.17,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTPS,72.12,59.83,63.0,75.16,68.71,97.27,0.84,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TCP,62.27,59.83,63.0,65.16,59.64,97.69,0.34,0.04,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,ICMP,56.57,59.83,63.0,59.46,54.47,99.75,0.92,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TWAMP,54.37,59.83,63.0,56.79,51.22,99.14,0.92,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,UDP,43.16,59.83,63.0,45.33,40.29,96.38,0.14,0.0,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTP,74.65,66.17,63.0,78.84,71.3,95.73,0.52,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTPS,95.51,66.17,63.0,100.91,90.87,95.37,0.09,0.01,Social Commerce
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TCP,83.57,66.17,63.0,87.67,79.41,99.82,0.38,0.04,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,ICMP,46.46,66.17,63.0,48.07,43.74,97.28,0.93,0.0,Network Management
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TWAMP,50.38,66.17,63.0,53.65,47.3,97.4,0.22,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,UDP,46.45,66.17,63.0,48.64,43.9,99.85,0.76,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTP,74.33,62.66,65.53,78.49,69.92,98.2,0.39,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTPS,85.75,62.66,65.53,90.08,81.68,99.22,0.17,0.0,Social Commerce
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TCP,77.23,62.66,65.53,81.09,73.56,99.07,0.08,0.02,Communication
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,ICMP,40.39,62.66,65.53,43.11,38.82,95.2,0.37,0.0,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TWAMP,71.37,62.66,65.53,74.54,67.66,99.01,0.9,0.02,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,UDP,26.88,62.66,65.53,28.55,25.63,98.58,0.63,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTP,69.72,68.4,65.53,73.59,66.18,99.33,0.14,0.0,Voice and File Transfer
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTPS,90.68,68.4,65.53,95.9,86.04,98.52,0.2,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TCP,82.69,68.4,65.53,86.91,78.72,95.19,0.27,0.0,Communication
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,ICMP,64.09,68.4,65.53,67.98,61.24,96.74,0.74,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TWAMP,74.16,68.4,65.53,78.37,69.88,97.45,0.03,0.01,Network Management
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,UDP,29.06,68.4,65.53,30.1,27.49,99.47,0.09,0.0,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTP,80.28,69.85,69.73,84.43,76.48,97.77,0.59,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTPS,94.7,69.85,69.73,98.88,89.84,95.98,0.86,0.0,Social Commerce
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TCP,76.31,69.85,69.73,80.68,73.0,98.43,0.15,0.04,Voice and File Transfer
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,ICMP,54.82,69.85,69.73,57.8,52.4,95.37,0.92,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TWAMP,52.79,69.85,69.73,55.88,50.39,95.14,0.14,0.01,Network Management
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,UDP,60.17,69.85,69.73,62.9,56.75,99.08,0.18,0.01,Multimedia Streaming
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTP,78.52,69.61,69.73,82.68,73.88,96.0,0.61,0.0,Communication
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTPS,89.81,69.61,69.73,94.33,85.83,97.63,0.81,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TCP,66.7,69.61,69.73,70.17,62.71,96.46,0.77,0.01,Communication
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,ICMP,62.65,69.61,69.73,65.45,59.34,99.61,0.16,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TWAMP,73.41,69.61,69.73,76.68,70.1,97.24,0.21,0.0,Network Management
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,UDP,46.57,69.61,69.73,48.32,44.23,96.55,0.61,0.0,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTP,70.15,58.4,61.52,73.57,66.69,97.82,0.49,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTPS,71.93,58.4,61.52,75.1,68.57,95.41,0.78,0.0,Communication
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TCP,63.8,58.4,61.52,66.9,60.04,99.63,0.82,0.02,Communication
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,ICMP,51.22,58.4,61.52,54.15,49.09,95.55,0.75,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TWAMP,47.33,58.4,61.52,49.81,45.13,96.59,0.73,0.01,Network Management
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,UDP,45.97,58.4,61.52,48.61,43.73,95.19,0.62,0.01,Voice and File Transfer
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTP,72.23,64.64,61.52,75.44,69.24,96.42,0.94,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTPS,81.64,64.64,61.52,86.33,77.69,97.29,0.81,0.01,Multimedia Streaming
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,TCP,63.81,64.64,61.52,66.71,60.64,95.46,0.21,0.01,Communication
