Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,ICMP,75.33097654716626,64.09,70.05
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,TWAMP,72.69219144649837,64.09,70.05
Quebec,45.505294,-73.613987,2023-06-02 18:00:00,app,UDP,26.61757458734516,64.09,70.05
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTP,70.8045020261104,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,HTTPS,88.04618077677782,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TCP,62.1137686795914,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,ICMP,70.87630437383484,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,TWAMP,48.82024236440235,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,network,UDP,54.00415752157026,65.78,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTP,76.79767016722981,69.1,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,HTTPS,89.80343842681329,69.1,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TCP,84.83071206553757,69.1,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,ICMP,81.71773209218216,69.1,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,TWAMP,51.24264607961594,69.1,67.44
Ontario,43.641128,-79.387787,2023-06-02 18:00:00,app,UDP,30.19684482608792,69.1,67.44
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTP,73.27320230458781,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,HTTPS,91.19493645542073,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TCP,69.86600202316632,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,ICMP,94.46181957479459,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,TWAMP,57.423523303115616,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,network,UDP,24.171845876221035,68.4,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTP,79.7713361461681,63.99,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,HTTPS,89.58419282140352,63.99,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TCP,60.39503414864079,63.99,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,ICMP,51.70457274036813,63.99,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,TWAMP,53.886602418977546,63.99,66.19
Manitoba,49.894225,-97.131744,2023-06-02 18:00:00,app,UDP,48.59117187429305,63.99,66.19
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTP,72.48135868476695,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,HTTPS,96.60163864900454,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TCP,76.88361721630292,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,ICMP,68.5507263531457,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,TWAMP,68.82441332178107,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,network,UDP,53.94124859454155,72.88,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTP,68.32252285038571,63.63,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,HTTPS,83.52543101110528,63.63,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TCP,86.57840843845528,63.63,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,ICMP,41.56833445299551,63.63,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,TWAMP,63.74944106485024,63.63,68.26
Quebec,45.505294,-73.613987,2023-06-02 20:00:00,app,UDP,38.041660772625534,63.63,68.26
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTP,78.48832202057152,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,HTTPS,94.6199059127721,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TCP,79.31249873068678,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,ICMP,94.58259272676756,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,TWAMP,50.16157400301856,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,network,UDP,47.44748842921666,74.1,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTP,77.2808008151917,76.64,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,HTTPS,92.07730032620007,76.64,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TCP,64.30645333785992,76.64,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,ICMP,98.75380793083501,76.64,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,TWAMP,75.3008814466227,76.64,75.37
Ontario,43.641128,-79.387787,2023-06-02 20:00:00,app,UDP,52.13638863630089,76.64,75.37
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTP,72.32242818567967,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,HTTPS,84.69336112993547,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TCP,77.43971326500012,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,ICMP,56.52837584003541,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,TWAMP,60.665341824802255,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,network,UDP,34.760110748540306,64.4,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTP,70.71983071719265,64.69,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,HTTPS,95.04690865320556,64.69,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TCP,77.56100427850043,64.69,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,ICMP,45.401498330451375,64.69,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,TWAMP,63.15482862234458,64.69,64.54
Manitoba,49.894225,-97.131744,2023-06-02 20:00:00,app,UDP,36.22965217008804,64.69,64.54
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTP,71.13659825019259,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,HTTPS,92.37349335141815,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TCP,86.28558176882694,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,ICMP,47.498494007210105,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,TWAMP,61.822831171200335,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,network,UDP,27.814006678259535,64.49,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTP,69.98753131811159,62.25,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,HTTPS,96.84051373324499,62.25,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TCP,66.35327082626868,62.25,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,ICMP,51.453868771680746,62.25,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,TWAMP,50.11104050910966,62.25,63.37
Quebec,45.505294,-73.613987,2023-06-02 22:00:00,app,UDP,38.75424068810132,62.25,63.37
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTP,69.84856113083538,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,HTTPS,81.80511554523285,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TCP,66.64848182881914,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,ICMP,91.15076655518061,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,TWAMP,60.356452909273266,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,network,UDP,43.17132744601834,68.83,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTP,69.78655675851302,66.24,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,HTTPS,85.39346464788682,66.24,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TCP,56.82487456358784,66.24,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,ICMP,71.08165958903368,66.24,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,TWAMP,69.69908487579849,66.24,67.53
Ontario,43.641128,-79.387787,2023-06-02 22:00:00,app,UDP,44.64526021964768,66.24,67.53
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTP,66.22375368073878,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,HTTPS,96.40464873885249,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TCP,66.81024805474667,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,ICMP,82.6605288764106,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,TWAMP,73.90227289787504,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,network,UDP,63.12736044705694,74.85,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTP,69.80722249360414,71.35,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,HTTPS,83.86801914649268,71.35,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TCP,78.74093103810269,71.35,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,ICMP,85.01372484632694,71.35,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,TWAMP,64.08382716746412,71.35,73.1
Manitoba,49.894225,-97.131744,2023-06-02 22:00:00,app,UDP,46.60830642580805,71.35,73.1
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTP,75.12353194544943,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,HTTPS,93.08722495965476,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TCP,81.17686551463271,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,ICMP,84.58013813098567,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,TWAMP,75.41972837570546,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,network,UDP,35.32158672972449,74.12,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTP,75.06622600124422,67.96,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,HTTPS,84.62107005674964,67.96,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TCP,55.96744399831513,67.96,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,ICMP,83.3265606208751,67.96,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,TWAMP,56.17275507236406,67.96,71.04
Quebec,45.505294,-73.613987,2023-06-03 00:00:00,app,UDP,52.619129349638804,67.96,71.04
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTP,76.912386870229,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,HTTPS,94.5582425104859,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TCP,62.588266374725805,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,ICMP,87.04132644214911,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,TWAMP,75.9716228479536,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,network,UDP,39.8081411497984,72.81,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTP,72.99844073529422,60.36,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,HTTPS,85.16938394693645,60.36,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TCP,76.262215750767,60.36,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,ICMP,46.71147577155716,60.36,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,TWAMP,58.011209558165504,60.36,66.59
Ontario,43.641128,-79.387787,2023-06-03 00:00:00,app,UDP,23.014090031169165,60.36,66.59
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTP,81.24119779334119,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,HTTPS,93.79618986227968,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TCP,78.47871840767696,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,ICMP,98.36007905665414,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,TWAMP,53.27943723551357,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,network,UDP,22.308154358328323,71.24,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTP,66.751708318035,64.56,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,HTTPS,96.38878564448927,64.56,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TCP,74.18509128487159,64.56,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,ICMP,59.183880102311235,64.56,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,TWAMP,64.93555578537216,64.56,67.9
Manitoba,49.894225,-97.131744,2023-06-03 00:00:00,app,UDP,25.900123280559676,64.56,67.9
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTP,75.40247540321022,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,HTTPS,94.93810721096045,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TCP,69.97799644319699,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,ICMP,94.86678711994918,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,TWAMP,61.858912563653725,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,network,UDP,29.448450908573385,71.08,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTP,76.90524122723495,68.91,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,HTTPS,87.4748358595366,68.91,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TCP,62.316498702654854,68.91,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,ICMP,79.8376894506474,68.91,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,TWAMP,67.27809103778766,68.91,70.0
Quebec,45.505294,-73.613987,2023-06-03 02:00:00,app,UDP,39.66376023356658,68.91,70.0
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTP,72.69713838507661,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,HTTPS,94.6065028405062,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TCP,58.64320755053678,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,ICMP,67.4536594928122,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,TWAMP,56.37253297308767,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,network,UDP,43.420911038350106,65.53,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTP,66.76208479146808,67.28,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,HTTPS,96.85495481445054,67.28,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,TCP,68.79387863868968,67.28,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,ICMP,65.23595721333349,67.28,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,TWAMP,68.83311475172104,67.28,66.41
Ontario,43.641128,-79.387787,2023-06-03 02:00:00,app,UDP,37.22426358834375,67.28,66.41
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,HTTP,81.30230725090217,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,HTTPS,97.62456593806654,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,TCP,69.25373480592523,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,ICMP,66.36525370586006,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,TWAMP,70.52477068243823,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,network,UDP,62.30318353647959,74.56,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,HTTP,76.78749182443532,71.39,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,HTTPS,93.46743617408514,71.39,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,TCP,75.67348798650691,71.39,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,ICMP,70.35910536265487,71.39,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,TWAMP,69.32359491980792,71.39,72.98
Manitoba,49.894225,-97.131744,2023-06-03 02:00:00,app,UDP,42.756208013512776,71.39,72.98
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,HTTP,81.56425772231216,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,HTTPS,90.16264057106889,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,TCP,72.30237237617052,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,ICMP,92.44536549126488,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,TWAMP,46.78394099343336,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,network,UDP,52.08184136957444,72.56,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,HTTP,71.9967480522084,68.97,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,HTTPS,93.56251119192063,68.97,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,TCP,68.01262806996246,68.97,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,ICMP,82.79948514220368,68.97,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,TWAMP,70.39002466023315,68.97,70.76
Quebec,45.505294,-73.613987,2023-06-03 04:00:00,app,UDP,27.07011653815914,68.97,70.76
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,HTTP,73.5258959228169,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,HTTPS,84.118110429445,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,TCP,76.39882737172665,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,ICMP,47.8832767017326,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,TWAMP,59.80939845030175,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,network,UDP,51.58503292456131,65.55,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,HTTP,66.44245340312744,57.24,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,HTTPS,90.0417202425922,57.24,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,TCP,56.76676330426601,57.24,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,ICMP,43.20304129878248,57.24,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,TWAMP,47.88493592426697,57.24,61.4
Ontario,43.641128,-79.387787,2023-06-03 04:00:00,app,UDP,39.12305516205947,57.24,61.4
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,HTTP,70.08022443550763,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,HTTPS,87.46784935918168,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,TCP,86.36999639754026,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,ICMP,59.00421089928763,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,TWAMP,68.95412896748725,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,network,UDP,63.33146451858852,72.53,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,HTTP,67.39584861824598,70.49,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,HTTPS,85.89319145177923,70.49,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,TCP,62.89926830287285,70.49,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,ICMP,79.39186954308013,70.49,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,TWAMP,66.77222188822,70.49,71.51
Manitoba,49.894225,-97.131744,2023-06-03 04:00:00,app,UDP,60.59337891296235,70.49,71.51
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,HTTP,65.2445792871094,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,HTTPS,82.62607411139135,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,TCP,84.067116040546,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,ICMP,87.82254863915344,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,TWAMP,55.915305202473675,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,network,UDP,21.65268905715033,66.22,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,HTTP,69.59969566929162,76.31,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,HTTPS,94.51602411879489,76.31,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,TCP,65.95915638250914,76.31,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,ICMP,97.55559533198934,76.31,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,TWAMP,73.50422748623312,76.31,71.26
Quebec,45.505294,-73.613987,2023-06-03 06:00:00,app,UDP,56.714144365158475,76.31,71.26
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,HTTP,67.75588567926718,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,HTTPS,83.48457461489518,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,TCP,86.26940166753494,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,ICMP,61.425617413200975,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,TWAMP,60.19715244984247,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,network,UDP,53.21060185172449,68.72,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,HTTP,76.39437267429213,65.99,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,HTTPS,91.00232068325282,65.99,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,TCP,56.01926582620138,65.99,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,ICMP,80.66650011871049,65.99,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,TWAMP,45.13224904428395,65.99,67.36
Ontario,43.641128,-79.387787,2023-06-03 06:00:00,app,UDP,46.708534610848226,65.99,67.36
